ligne,station,ordre,correspondance,latitude,longitude
RER D 5,Le Bras de Fer,28,,48.62333224107224,2.4514090955932755
RER D 5,Corbeil Essonnes,29,,48.613427913594734,2.472933650458744
RER D 5,Moulin Galant,30,,48.58715390715937,2.4734903663442247
RER D 5,Mennecy,31,,48.5705968587192,2.432098533660357
RER D 5,Ballancourt,32,,48.531501986486845,2.3705184977367075
RER D 5,La Ferté Alais,33,,48.485514299822704,2.352193814586844
RER D 5,Boutigny,34,,48.43449061286291,2.376672818506992
RER D 5,Maisse,35,,48.39364154774085,2.393410724066637
RER D 5,Buno Gironville,36,,48.37138329230292,2.387209797198101
RER D 5,Boigneville,37,,48.34166354461878,2.3788154433118907
RER D 5,Malesherbes RER D,38,,48.29382444015278,2.4014425483544763
RER E 1,Nanterre-la-Folie,1,RER A,48.89758664840728,2.223738843023636
RER E 1,La Défense Grande Arche,2,"RER A, METRO 1",48.89218707644951,2.237018056395014
RER E 1,Neuilly - Porte Maillot,3,"RER C, METRO 1",48.87793268655634,2.282976188020842
RER E 1,Saint-Lazare,4,"RER A, METRO 3, METRO 9, METRO 12, METRO 13, METRO 14",48.87515128791023,2.324380555428912
RER E 1,Magenta,5,"RER B, RER D, METRO 2, METRO 4, METRO 5",48.87979369411629,2.355791907531139
RER E 1,Rosa Parks,6,,48.897552809900425,2.3733837959986004
RER E 1,Pantin,7,,48.8981123062804,2.400361703159176
RER E 1,Noisy le Sec,8,,48.89665245114409,2.458363412015992
RER E 1,Bondy,9,,48.89395181173609,2.480205915260598
RER E 1,Le Raincy Villemomble Montfermeil,10,,48.88886574230645,2.513157532747812
RER E 1,Gagny,11,,48.88373428097724,2.5254342507658434
RER E 1,Le Chénay Gagny,12,,48.87715783970278,2.5528816497808324
RER E 1,Chelles Gournay,13,,48.87414408301458,2.583331158055108
RER E 2,Nanterre-la-Folie,1,RER A,48.89758664840728,2.223738843023636
RER E 2,La Défense Grande Arche,2,"RER A, METRO 1",48.89218707644951,2.237018056395014
RER E 2,Neuilly - Porte Maillot,3,"RER C, METRO 1",48.87793268655634,2.282976188020842
RER E 2,Saint-Lazare,4,"RER A, METRO 3, METRO 9, METRO 12, METRO 13, METRO 14",48.87515128791023,2.324380555428912
RER E 2,Magenta,5,"RER B, RER D, METRO 2, METRO 4, METRO 5",48.87979369411629,2.355791907531139
RER E 2,Rosa Parks,6,,48.897552809900425,2.3733837959986004
RER E 2,Pantin,7,,48.8981123062804,2.400361703159176
RER E 2,Noisy le Sec,8,,48.89665245114409,2.458363412015992
RER E 2,Rosny Bois Perrier,9,METRO 11,48.88275159763064,2.4805111480606854
RER E 2,Rosny sous Bois,10,,48.869912419186086,2.485761140611789
RER E 2,Val de Fontenay,11,RER A,48.84379435193279,2.463501419487552
RER E 2,Nogent Le Perreux,12,,48.83934193918028,2.4941880553461155
RER E 2,Les Boullereaux Champigny,13,,48.82484856949889,2.5118555534510074
RER E 2,Villiers sur Marne Le Plessis Trévise,14,,48.82326663412408,2.5426797940158528
RER E 2,Les Yvris Noisy le Grand,15,,48.82315185583432,2.579837253911679
RER E 2,Emerainville Pontault Combault,16,,48.80584078961123,2.619194412455653
RER E 2,Roissy en Brie,17,,48.79565482141207,2.6503876684411503
RER E 2,Ozoir la Ferrière,18,,48.7707789170597,2.6902527821957585
RER E 2,Gretz Armainvilliers,19,,48.74645232070457,2.7272293714297664
RER E 2,Tournan-en-Brie,20,,48.739349952625446,2.759501677213962
METRO 1,La Défense (Grande Arche),1,RER A,48.89169615831557,2.2389893182581826
METRO 1,Esplanade de la Défense,2,,48.88813847761218,2.249792769009765
METRO 1,Pont de Neuilly,3,,48.88470820133096,2.260515079251701
METRO 1,Les Sablons,4,,48.88101649749112,2.272238940611057
METRO 1,Porte Maillot,5,RER C,48.87793268655634,2.282976188020842
METRO 1,Argentine,6,,48.87533684211653,2.290127508824701
METRO 1,Charles de Gaulle – Etoile,7,"METRO 2, METRO 6, RER A",48.87481054112289,2.2958012223518693
METRO 1,George V,8,,48.872023810399725,2.3005604512367213
METRO 1,Franklin D. Roosevelt,9,METRO 9,48.86869984735294,2.309505157337887
METRO 1,Champs-Élysées – Clemenceau,10,METRO 13,48.86760214522151,2.3138941304816147
METRO 1,Concorde,11,"METRO 8, METRO 12",48.86628580458389,2.322943412243541
METRO 1,Tuileries,12,,48.86434377873392,2.330129877112862
METRO 1,Palais Royal – Musée du Louvre,13,METRO 7,48.86234803084025,2.336496460942477
METRO 1,Louvre – Rivoli,14,,48.8608062912721,2.3411085916340664
METRO 1,Châtelet,15,"METRO 4, METRO 7, METRO 11, METRO 14, RER A, RER B, RER D",48.85763141070005,2.3480365654004016
METRO 1,Hôtel de Ville,16,METRO 11,48.85747798252935,2.3515775629949967
METRO 1,Saint-Paul,17,,48.85523625280238,2.360956490023829
METRO 1,Bastille,18,"METRO 5, METRO 8",48.85343942756841,2.3695135681565254
METRO 1,Gare de Lyon,19,"METRO 14, RER A, RER D",48.84476017126674,2.373593653262281
METRO 1,Reuilly – Diderot,20,METRO 8,48.84712872224063,2.387025242098632
METRO 1,Nation,21,"METRO 2, METRO 6, METRO 9, RER A",48.84823711041019,2.395823588826126
METRO 1,Porte de Vincennes,22,,48.84694815185174,2.409551429787372
METRO 1,Saint-Mandé,23,,48.84642307728704,2.418759786698672
METRO 1,Bérault,24,,48.845470707583566,2.4292051663480003
METRO 1,Château de Vincennes,25,,48.84445639456913,2.440439978057246
METRO 2,Porte Dauphine,1,,48.87146657813589,2.2770830184157247
METRO 2,Victor Hugo,2,,48.86979855646069,2.285335094686169
METRO 2,Charles de Gaulle – Etoile,3,"METRO 1, METRO 6, RER A",48.87481054112289,2.2958012223518693
METRO 2,Ternes,4,,48.87797270141956,2.2983103737615287
METRO 2,Courcelles,5,,48.87932978868225,2.3040703912187603
METRO 2,Monceau,6,,48.88032518647405,2.308773835955807
METRO 2,Villiers,7,METRO 3,48.88109442716628,2.3147210047461946
METRO 2,Rome,8,,48.88233342370702,2.3218017310631685
METRO 2,Place de Clichy,9,METRO 13,48.88399982489613,2.32853013989038
METRO 2,Blanche,10,,48.88355629016869,2.3333796724221587
METRO 2,Pigalle,11,METRO 12,48.88224953318808,2.3371645394451463
METRO 2,Anvers,12,,48.88297276782728,2.3446670737483
METRO 2,Barbès – Rochechouart,13,METRO 4,48.88380394240113,2.3506129993253224
METRO 2,La Chapelle,14,RER B,48.8843996770653,2.360399500808732
METRO 2,Stalingrad,15,"METRO 5, METRO 7",48.88432566304799,2.3673720385654686
METRO 2,Jaurès,16,"METRO 5, METRO 7bis",48.883193321300105,2.371933128614294
METRO 2,Colonel Fabien,17,,48.87761018741785,2.370811395312745
METRO 2,Belleville,18,METRO 11,48.87184879466127,2.3765936840968225
METRO 2,Couronnes,19,,48.8690911620257,2.380542586000037
METRO 2,Ménilmontant,20,,48.866446806067,2.383599109573657
METRO 2,Père Lachaise,21,METRO 3,48.86312321464208,2.3858824493261475
METRO 2,Philippe Auguste,22,,48.85806226176241,2.3908609523236084
METRO 2,Alexandre Dumas,23,,48.85622809125615,2.3946756547920462
METRO 2,Avron,24,,48.85190531895693,2.3979973148307456
METRO 2,Nation,25,"METRO 1, METRO 6, METRO 9, RER A",48.84823711041019,2.395823588826126
METRO 3,Pont de Levallois – Bécon,1,,48.897359647391205,2.2799432168102687
METRO 3,Anatole France,2,,48.89208278596666,2.2850095013824143
METRO 3,Louise Michel,3,,48.88870601977514,2.288083633048504
METRO 3,Porte de Champerret,4,,48.886006151507,2.293529966337255
METRO 3,Pereire-Levallois,5,RER C,48.88489625515052,2.297724346480177
METRO 3,Wagram,6,,48.88380920123339,2.304674440528396
METRO 3,Malesherbes,7,,48.882612630584646,2.310036147219974
METRO 3,Villiers,8,METRO 2,48.88109442716628,2.3147210047461946
METRO 3,Europe,9,,48.87877036758759,2.3222652131305974
METRO 3,Saint-Lazare,10,"METRO 12, METRO 13, METRO 14, RER E",48.87515128791023,2.324380555428912
METRO 3,Havre – Caumartin,11,"METRO 9, RER A",48.873513389595466,2.327543081726972
METRO 3,Opéra,12,"METRO 7, METRO 8, RER A",48.86993903518653,2.332592489355912
METRO 3,Quatre-Septembre,13,,48.86963799688717,2.3362327568689163
METRO 3,Bourse,14,,48.86865415183625,2.3413760511435733
METRO 3,Sentier,15,,48.86751302499845,2.346552336353212
METRO 3,Réaumur–Sébastopol,16,METRO 4,48.86673355595668,2.352829461254394
METRO 3,Arts et Métiers,17,METRO 11,48.86558647849898,2.356736756794993
METRO 3,Temple,18,,48.866514461743,2.3608035032752688
METRO 3,République,19,"METRO 5, METRO 8, METRO 9, METRO 11",48.86702678847436,2.364247995104706
METRO 3,Parmentier,20,,48.86525378605433,2.3745819699964126
METRO 3,Rue Saint-Maur,21,,48.864285758645295,2.379741893177554
METRO 3,Père Lachaise,22,METRO 2,48.86312321464208,2.3858824493261475
METRO 3,Gambetta,23,METRO 3bis,48.86516343488149,2.398746593442592
METRO 3,Porte de Bagnolet,24,,48.86343374196473,2.4088324651439725
METRO 3,Gallieni,25,,48.8653353181603,2.416697272847641
METRO 3BIS,Gambetta,1,METRO 3,48.86516343488149,2.398746593442592
METRO 3BIS,Pelleport,2,,48.86844016327547,2.401561712742542
METRO 3BIS,Saint-Fargeau,3,,48.87174502824333,2.404652184536602
METRO 3BIS,Porte des Lilas,4,METRO 11,48.87663081498978,2.4045078712103454
METRO 4,Bagneux – Lucie Aubrac,1,,48.80363023251622,2.3180536133374328
METRO 4,Barbara,2,,48.80970399753329,2.3174491879233723
METRO 4,Mairie de Montrouge,3,,48.818676409912605,2.3197403132985555
METRO 4,Porte d'Orléans,4,,48.82341162898739,2.3255756362122453
METRO 4,Alésia,5,,48.82818847631351,2.3271646496078247
METRO 4,Mouton-Duvernet,6,,48.83111266037533,2.3297050126201846
METRO 4,Denfert-Rochereau,7,"RER B, METRO 6",48.8342929804732,2.33285230996089
METRO 4,Raspail,8,METRO 6,48.83896428071056,2.330754192086216
METRO 4,Vavin,9,,48.84221841361353,2.329008926235403
METRO 4,Montparnasse – Bienvenüe,10,"METRO 6, METRO 12, METRO 13",48.842102207208605,2.321278562744628
METRO 4,Saint-Placide,11,,48.84687823885142,2.3267927850276813
METRO 4,Saint-Sulpice,12,,48.851071370372,2.3307007099542143
METRO 4,Saint-Germain-des-Prés,13,,48.853718934000206,2.333776138218468
METRO 4,Odéon,14,METRO 10,48.85230076309424,2.3397277815930964
METRO 4,Saint-Michel,15,"RER B, RER C",48.85353290071982,2.3452883321974305
METRO 4,Cité,16,,48.85493637835866,2.3473213170674265
METRO 4,Châtelet,17,"METRO 1, METRO 7, METRO 11, METRO 14, RER A, RER B, RER D",48.85763141070005,2.3480365654004016
METRO 4,Les Halles,18,"RER A, RER B, RER D",48.85763141070005,2.3480365654004016
METRO 4,Étienne Marcel,19,,48.863972478817246,2.3496175641598405
METRO 4,Réaumur – Sébastopol,20,METRO 3,48.86673355595668,2.352829461254394
METRO 4,Strasbourg – Saint-Denis,21,"METRO 8, METRO 9",48.86962886377852,2.354468813108209
METRO 4,Château d'Eau,22,,48.87262083992817,2.356153947450339
METRO 4,Gare de l'Est,23,"METRO 5, METRO 7",48.8759910648072,2.357880771925327
METRO 4,Gare du Nord,24,"METRO 5, RER B, RER D, RER E",48.87979369411629,2.355791907531139
METRO 4,Barbès – Rochechouart,25,METRO 2,48.88380394240113,2.3506129993253224
METRO 4,Château Rouge,26,,48.88671096804134,2.349559430194618
METRO 4,Marcadet – Poissonniers,27,METRO 12,48.89143955488239,2.349627158227453
METRO 4,Simplon,28,,48.894343848842425,2.347430779960205
METRO 4,Porte de Clignancourt,29,,48.89804145033781,2.3450784496454857
METRO 5,Bobigny–Pablo Picasso,1,,48.90653600856719,2.4500061663133703
METRO 5,Bobigny–Pantin–Raymond Queneau,2,,48.89545467305272,2.4253268901662555
METRO 5,Église de Pantin,3,,48.89314998575984,2.412763044547627
METRO 5,Hoche,4,,48.891228593203465,2.4023521439004725
METRO 5,Porte de Pantin,5,METRO 3BIS,48.889007649506944,2.3956810747116024
METRO 5,Ourcq,6,,48.88685693150188,2.385913174273276
METRO 5,Laumière,7,,48.884970562766206,2.378716923224645
METRO 5,Jaurès,8,"METRO 2, METRO 7BIS",48.883193321300105,2.371933128614294
METRO 5,Stalingrad,9,"METRO 2, METRO 7",48.88432566304799,2.3673720385654686
METRO 5,Gare du Nord,10,"METRO 4, RER B, RER D, RER E",48.87979369411629,2.355791907531139
METRO 5,Gare de l'Est,11,"METRO 4, METRO 7",48.8759910648072,2.357880771925327
METRO 5,Jacques Bonsergent,12,,48.87039638922484,2.3614002104327776
METRO 5,République,13,"METRO 3, METRO 8, METRO 9, METRO 11",48.86702678847436,2.364247995104706
METRO 5,Oberkampf,14,METRO 9,48.86496414577929,2.3679014148417363
METRO 5,Richard-Lenoir,15,,48.85987362347133,2.371913980100837
METRO 5,Bréguet–Sabin,16,,48.856140711155,2.370209339755372
METRO 5,Bastille,17,"METRO 1, METRO 8",48.85343942756841,2.3695135681565254
METRO 5,Quai de la Rapée,18,,48.8464846505702,2.36591010685298
METRO 5,Gare d'Austerlitz,19,"METRO 10, RER C",48.842436797924776,2.365184811993381
METRO 5,Saint-Marcel,20,,48.83842729696758,2.360967167698855
METRO 5,Campo-Formio,21,,48.8351525357408,2.3585662563494667
METRO 5,Place d'Italie,22,"METRO 6, METRO 7",48.8309272410005,2.356121938797104
METRO 6,Charles de Gaulle – Étoile,1,"METRO 1, METRO 2, RER A",48.87481054112289,2.2958012223518693
METRO 6,Kléber,2,,48.87126214446096,2.2932406499473137
METRO 6,Boissière,3,,48.86698310944948,2.290058833580487
METRO 6,Trocadéro,4,METRO 9,48.863065020217945,2.286243169328236
METRO 6,Passy,5,,48.85744869007581,2.285812444146408
METRO 6,Bir-Hakeim,6,RER C,48.85394260621378,2.2893345327788075
METRO 6,Dupleix,7,,48.85043454901342,2.293612437187804
METRO 6,La Motte-Picquet – Grenelle,8,"METRO 8, METRO 10",48.848741665717824,2.2989309117480614
METRO 6,Cambronne,9,,48.84750708199681,2.302968297817314
METRO 6,Sèvres – Lecourbe,10,,48.84562696674718,2.3095314914609446
METRO 6,Pasteur,11,METRO 12,48.842871275006345,2.3124475130659863
METRO 6,Montparnasse – Bienvenüe,12,"METRO 4, METRO 12, METRO 13",48.842102207208605,2.321278562744628
METRO 6,Edgar Quinet,13,,48.84066322929957,2.3263846107928465
METRO 6,Raspail,14,METRO 4,48.83896428071056,2.330754192086216
METRO 6,Denfert-Rochereau,15,"METRO 4, RER B",48.8342929804732,2.33285230996089
METRO 6,Saint-Jacques,16,,48.83290081566025,2.3371351933439004
METRO 6,Glacière,17,,48.831129548026645,2.3435116577497763
METRO 6,Corvisart,18,,48.82979051369297,2.350414872010464
METRO 6,Place d'Italie,19,"METRO 5, METRO 7",48.8309272410005,2.356121938797104
METRO 6,Nationale,20,,48.83321671970985,2.362856399519012
METRO 6,Chevaleret,21,,48.83494772325454,2.3681263304132094
METRO 6,Quai de la Gare,22,,48.83704512015793,2.3728257245425723
METRO 6,Bercy,23,METRO 14,48.83908128024196,2.383028081146452
METRO 6,Dugommier,24,,48.83904114371398,2.389620014061439
METRO 6,Daumesnil,25,METRO 8,48.83944542837951,2.3961828864526327
METRO 6,Bel-Air,26,,48.84133824913213,2.4009185367798027
METRO 6,Picpus,27,,48.84506157994489,2.4012890198273484
METRO 6,Nation,28,"METRO 1, METRO 2, METRO 9, RER A",48.84823711041019,2.395823588826126
METRO 7 1,La Courneuve - 8 Mai 1945,1,,48.92078596906289,2.410598616469426
METRO 7 1,Fort d'Aubervilliers,2,,48.91494975727623,2.4044090887818643
METRO 7 1,Aubervilliers - Pantin - Quatre Chemins,3,,48.90378388105197,2.392221222535117
METRO 7 1,Porte de la Villette,4,,48.89738989158187,2.385508387668673
METRO 7 1,Corentin Cariou,5,,48.89465585833331,2.382160158371538
METRO 7 1,Crimée,6,,48.890906449558166,2.377090439088876
METRO 7 1,Riquet,7,,48.88796756174982,2.3734568878525493
METRO 7 1,Stalingrad,8,"METRO 2, METRO 5",48.88432566304799,2.3673720385654686
METRO 7 1,Louis Blanc,9,METRO 7BIS,48.88094656356074,2.3649934724001813
METRO 7 1,Château-Landon,10,,48.87844430039445,2.3619653022299603
METRO 7 1,Gare de l'Est,11,"METRO 4, METRO 5",48.8759910648072,2.357880771925327
METRO 7 1,Poissonnière,12,,48.877100185798646,2.3487755574768467
METRO 7 1,Cadet,13,,48.87600859381197,2.3445724820893283
METRO 7 1,Le Peletier,14,,48.87497174554318,2.34057598204372
METRO 7 1,Chaussée d'Antin - La Fayette,15,METRO 9,48.873252746484354,2.3339466825286297
METRO 7 1,Opéra,16,"METRO 3, METRO 8, RER A",48.86993903518653,2.332592489355912
METRO 7 1,Pyramides,17,METRO 14,48.86590673959417,2.3341895419682497
METRO 7 1,Palais Royal - Musée du Louvre,18,METRO 1,48.86234803084025,2.336496460942477
METRO 7 1,Pont Neuf,19,,48.85855382636669,2.342232759368107
METRO 7 1,Châtelet,20,"METRO 1, METRO 4, METRO 11, METRO 14, RER A, RER B, RER D",48.85763141070005,2.3480365654004016
METRO 7 1,Pont Marie,21,,48.85357547250359,2.357162571618337
METRO 7 1,Sully - Morland,22,,48.85162059096899,2.3615249655078383
METRO 7 1,Jussieu,23,METRO 10,48.84595066575015,2.355050264434754
METRO 7 1,Place Monge,24,,48.84286683068267,2.352224728183084
METRO 7 1,Censier - Daubenton,25,,48.84023383632875,2.3516064753021904
METRO 7 1,Les Gobelins,26,,48.83593030287887,2.3525422662627022
METRO 7 1,Place d'Italie,27,"METRO 5, METRO 6",48.8309272410005,2.356121938797104
METRO 7 1,Tolbiac,28,,48.82642601087568,2.357245650758686
METRO 7 1,Maison Blanche,29,METRO 14,48.82218265855656,2.358551348202204
METRO 7 1,Porte d'Italie,30,,48.81922334960906,2.35970521674602
METRO 7 1,Porte de Choisy,31,,48.81976126757109,2.3640154621825227
METRO 7 1,Porte d'Ivry,32,,48.82182955806905,2.370053603529677
METRO 7 1,Pierre et Marie Curie,33,,48.81593076305632,2.37726720151374
METRO 7 1,Mairie d'Ivry,34,,48.81052080428471,2.384289600960821
METRO 7 2,La Courneuve - 8 Mai 1945,1,,48.92078596906289,2.410598616469426
METRO 7 2,Fort d'Aubervilliers,2,,48.91494975727623,2.4044090887818643
METRO 7 2,Aubervilliers - Pantin - Quatre Chemins,3,,48.90378388105197,2.392221222535117
METRO 7 2,Porte de la Villette,4,,48.89738989158187,2.385508387668673
METRO 7 2,Corentin Cariou,5,,48.89465585833331,2.382160158371538
METRO 7 2,Crimée,6,,48.890906449558166,2.377090439088876
METRO 7 2,Riquet,7,,48.88796756174982,2.3734568878525493
METRO 7 2,Stalingrad,8,"METRO 2, METRO 5",48.88432566304799,2.3673720385654686
METRO 7 2,Louis Blanc,9,METRO 7BIS,48.88094656356074,2.3649934724001813
METRO 7 2,Château-Landon,10,,48.87844430039445,2.3619653022299603
METRO 7 2,Gare de l'Est,11,"METRO 4, METRO 5",48.8759910648072,2.357880771925327
METRO 7 2,Poissonnière,12,,48.877100185798646,2.3487755574768467
METRO 7 2,Cadet,13,,48.87600859381197,2.3445724820893283
METRO 7 2,Le Peletier,14,,48.87497174554318,2.34057598204372
METRO 7 2,Chaussée d'Antin - La Fayette,15,METRO 9,48.873252746484354,2.3339466825286297
METRO 7 2,Opéra,16,"METRO 3, METRO 8, RER A",48.86993903518653,2.332592489355912
METRO 7 2,Pyramides,17,METRO 14,48.86590673959417,2.3341895419682497
METRO 7 2,Palais Royal - Musée du Louvre,18,METRO 1,48.86234803084025,2.336496460942477
METRO 7 2,Pont Neuf,19,,48.85855382636669,2.342232759368107
METRO 7 2,Châtelet,20,"METRO 1, METRO 4, METRO 11, METRO 14, RER A, RER B, RER D",48.85763141070005,2.3480365654004016
METRO 7 2,Pont Marie,21,,48.85357547250359,2.357162571618337
METRO 7 2,Sully - Morland,22,,48.85162059096899,2.3615249655078383
METRO 7 2,Jussieu,23,METRO 10,48.84595066575015,2.355050264434754
METRO 7 2,Place Monge,24,,48.84286683068267,2.352224728183084
METRO 7 2,Censier - Daubenton,25,,48.84023383632875,2.3516064753021904
METRO 7 2,Les Gobelins,26,,48.83593030287887,2.3525422662627022
METRO 7 2,Place d'Italie,27,"METRO 5, METRO 6",48.8309272410005,2.356121938797104
METRO 7 2,Tolbiac,28,,48.82642601087568,2.357245650758686
METRO 7 2,Maison Blanche,29,METRO 14,48.82218265855656,2.358551348202204
METRO 7 2,Le Kremlin-Bicêtre,30,,48.81012995727394,2.362263387127349
METRO 7 2,Villejuif - Léo Lagrange,31,,48.80468812091137,2.3639531966021656
METRO 7 2,Villejuif - Paul Vaillant-Couturier,32,,48.79648308455054,2.3682695400496945
METRO 7 2,Villejuif - Louis Aragon,33,,48.78728035004914,2.366988444947912
METRO 8,Balard,1,METRO 12,48.83629530154249,2.278330259866024
METRO 8,Boucicaut,2,,48.84109405724891,2.287945766487378
METRO 8,Félix Faure,3,,48.84274677979288,2.2919124133178745
METRO 8,Commerce,4,,48.84479476371181,2.293951963648718
METRO 8,La Motte-Picquet – Grenelle,5,"METRO 6, METRO 10",48.848741665717824,2.2989309117480614
METRO 8,Ecole Militaire,6,,48.85489056687858,2.3064034857365168
METRO 8,La Tour-Maubourg,7,,48.85772541289347,2.310565960946845
METRO 8,Invalides,8,"METRO 13, METRO 12, RER C",48.86002845820203,2.3139151192031537
METRO 8,Concorde,9,"METRO 1, METRO 12",48.86628580458389,2.322943412243541
METRO 8,Madeleine,10,"METRO 12, METRO 14",48.87023324339993,2.325163546827897
METRO 8,Opéra,11,"METRO 3, METRO 7",48.86993903518653,2.332592489355912
METRO 8,Richelieu – Drouot,12,METRO 9,48.87169298457071,2.338463081008744
METRO 8,Grands Boulevards,13,METRO 9,48.87125654594185,2.34456106066273
METRO 8,Bonne Nouvelle,14,METRO 9,48.87059047801112,2.348491131078989
METRO 8,Strasbourg – Saint-Denis,15,METRO 4,48.86962886377852,2.354468813108209
METRO 8,République,16,"METRO 3, METRO 5, METRO 9, METRO 11",48.86702678847436,2.364247995104706
METRO 8,Filles du Calvaire,17,,48.8632579449589,2.366661093353452
METRO 8,Saint-Sébastien – Froissart,18,,48.861168864595705,2.3672108677856154
METRO 8,Chemin Vert,19,,48.85710325815475,2.368184114950699
METRO 8,Bastille,20,"METRO 1, METRO 5",48.85343942756841,2.3695135681565254
METRO 8,Ledru-Rollin,21,,48.85152370843435,2.3751010337556164
METRO 8,Faidherbe – Chaligny,22,,48.85017786279968,2.384092210055667
METRO 8,Reuilly – Diderot,23,METRO 1,48.84712872224063,2.387025242098632
METRO 8,Montgallet,24,,48.84406559730793,2.390482133980388
METRO 8,Daumesnil,25,METRO 6,48.83944542837951,2.3961828864526327
METRO 8,Michel Bizot,26,,48.83711700698872,2.402333164555185
METRO 8,Porte Dorée,27,,48.83552220834931,2.4066571471351024
METRO 8,Porte de Charenton,28,,48.83273670175476,2.400310403025077
METRO 8,Liberté,29,,48.82662006546349,2.4058519439819017
METRO 8,Charenton – Écoles,30,,48.821897939434606,2.413132938342708
METRO 8,Ecole Vétérinaire de Maisons-Alfort,31,,48.81480300700047,2.422376142845623
METRO 8,Maisons-Alfort – Stade,32,,48.809144361835415,2.4345098959239406
METRO 8,Maisons-Alfort – Les Juilliottes,33,,48.80335523705089,2.4455741010301444
METRO 8,Créteil – L’Echat,34,,48.79668213499687,2.4494128051458075
METRO 8,Créteil – Université,35,,48.78992046688944,2.45051152829059
METRO 8,Créteil – Préfecture,36,,48.78000282890859,2.4593631290764044
METRO 8,Pointe du Lac,37,,48.76943601869044,2.46485297938222
METRO 9,Pont de Sèvres,1,,48.829746119994304,2.231028100202621
METRO 9,Billancourt,2,,48.83173796437048,2.2374367869806067
METRO 9,Marcel Sembat,3,,48.83362878105417,2.2435786287393302
METRO 9,Porte de Saint-Cloud,4,,48.83796121443632,2.2571222298326203
METRO 9,Exelmans,5,,48.84241277035873,2.259608472752572
METRO 9,Michel-Ange – Molitor,6,METRO 10,48.84524756545478,2.261623492404886
METRO 9,Michel-Ange – Auteuil,7,METRO 10,48.84789565020843,2.2640820307462217
METRO 9,Jasmin,8,,48.85250409151217,2.268176749423332
METRO 9,Ranelagh,9,,48.855485050404425,2.2701091389418937
METRO 9,La Muette,10,RER C,48.85804605538448,2.274154629736559
METRO 9,Rue de la Pompe,11,,48.86394013069539,2.2784416488331494
METRO 9,Trocadéro,12,METRO 6,48.863065020217945,2.286243169328236
METRO 9,Iéna,13,,48.8647940649002,2.29416201539428
METRO 9,Alma – Marceau,14,,48.86476684497177,2.3009910034955845
METRO 9,Franklin D. Roosevelt,15,METRO 1,48.86869984735294,2.309505157337887
METRO 9,Saint-Philippe du Roule,16,,48.87204586272729,2.3100189324082736
METRO 9,Miromesnil,17,METRO 13,48.87376998959543,2.31445603617697
METRO 9,Saint-Augustin,18,,48.87447567664767,2.322001788877926
METRO 9,Havre – Caumartin,19,METRO 3,48.873513389595466,2.327543081726972
METRO 9,Saint-Lazare,20,"METRO 3, METRO 12, METRO 13, METRO 14, RER E",48.87515128791023,2.324380555428912
METRO 9,Chaussée d’Antin – La Fayette,21,METRO 7,48.873252746484354,2.3339466825286297
METRO 9,Richelieu – Drouot,22,METRO 8,48.87169298457071,2.338463081008744
METRO 9,Grands Boulevards,23,METRO 8,48.87125654594185,2.34456106066273
METRO 9,Bonne Nouvelle,24,METRO 8,48.87059047801112,2.348491131078989
METRO 9,Strasbourg – Saint-Denis,25,"METRO 4, METRO 8",48.86962886377852,2.354468813108209
METRO 9,République,26,"METRO 3, METRO 5, METRO 8, METRO 11",48.86702678847436,2.364247995104706
METRO 9,Oberkampf,27,METRO 5,48.86496414577929,2.3679014148417363
METRO 9,Saint-Ambroise,28,,48.86147646373029,2.373943508245182
METRO 9,Voltaire,29,,48.85787849486676,2.3800206442479825
METRO 9,Charonne,30,,48.855094494476994,2.384699760132844
METRO 9,Rue des Boulets,31,,48.85216836965024,2.3896255399759547
METRO 9,Nation,32,"METRO 1, METRO 2, METRO 6, RER A",48.84823711041019,2.395823588826126
METRO 9,Buzenval,33,,48.85197520932561,2.401927284511547
METRO 9,Maraîchers,34,,48.85272512017012,2.406089161868773
METRO 9,Porte de Montreuil,35,,48.85298727790375,2.410741136126437
METRO 9,Robespierre,36,,48.85572642863316,2.422983216145876
METRO 9,Croix de Chavaux,37,,48.85778351458649,2.434538451473474
METRO 9,Mairie de Montreuil,38,,48.86229941281971,2.441521809411032
METRO 10 1,Boulogne - Pont de Saint-Cloud,1,,48.84074501612618,2.228536981491632
METRO 10 1,Boulogne - Jean Jaurès,2,,48.842005347289565,2.238887327153073
METRO 10 1,Porte d’Auteuil,3,,48.847971541497,2.257744680363203
METRO 10 1,Michel-Ange Auteuil,4,METRO 9,48.84789565020843,2.2640820307462217
METRO 10 1,Eglise d’Auteuil,5,,48.84715005481051,2.26913587274288
METRO 10 1,Javel - André Citroën,6,RER C,48.84615720483247,2.278400386366102
METRO 10 1,Charles Michels,7,,48.8465346367312,2.2859992220590075
METRO 10 1,Avenue Émile Zola,8,,48.84699703133652,2.2950191304763616
METRO 10 1,La Motte-Picquet - Grenelle,9,"METRO 6, METRO 8",48.848741665717824,2.2989309117480614
METRO 10 1,Ségur,10,,48.84706613315245,2.3074022406196404
METRO 10 1,Duroc,11,METRO 13,48.84698910613954,2.3170052357372453
METRO 10 1,Vaneau,12,,48.8488163733696,2.3212578628937472
METRO 10 1,Sèvres - Babylone,13,METRO 12,48.8510317512393,2.3261023128241907
METRO 10 1,Mabillon,14,,48.8530167679172,2.335502051727558
METRO 10 1,Odéon,15,METRO 4,48.85230076309424,2.3397277815930964
